age,gender,daily_screen_time_hours,phone_usage_hours,laptop_usage_hours,tablet_usage_hours,tv_usage_hours,social_media_hours,work_related_hours,entertainment_hours,gaming_hours,sleep_duration_hours,mood_rating,physical_activity_hours_per_week,location_type,uses_wellness_apps,eats_healthy,caffeine_intake_mg_per_day,mindfulness_minutes_per_day
17,0,5.3,4.5,2.4,0.9,0.0,1.1,1.2,2.7,1.3,8.1,9,5.1,Rural,0,1,110.6,0.0
32,1,9.2,4.6,0.1,1.0,1.8,1.8,1.8,1.3,0.2,6.1,1,5.6,Suburban,0,1,156.3,0.9
23,0,9.3,1.8,2.0,0.8,1.8,2.4,2.7,4.0,1.9,5.9,6,2.1,Suburban,0,0,214.2,9.6
22,2,7.5,1.7,1.6,1.0,1.6,3.5,1.3,2.9,0.7,7.0,10,0.2,Suburban,0,0,209.1,12.8
52,1,5.5,1.3,0.7,1.1,2.0,2.4,1.6,3.8,1.4,7.7,6,6.3,Suburban,1,1,167.1,18.5
50,0,3.3,5.4,2.7,2.4,2.9,4.7,2.7,0.0,1.0,3.2,8,2.1,Urban,0,0,91.4,21.8
18,0,7.0,3.9,3.8,1.1,2.3,2.1,2.2,2.5,0.0,6.3,7,1.5,Suburban,1,0,125.1,12.2
20,0,8.0,1.8,3.0,1.6,2.0,2.1,2.4,2.8,1.9,4.2,7,3.4,Urban,0,1,270.8,6.5
35,1,9.5,3.2,3.1,1.1,2.3,2.4,1.1,2.5,2.0,6.4,2,2.5,Rural,1,0,197.4,18.3
59,0,4.1,2.8,2.7,0.0,1.8,2.5,1.6,2.5,0.7,8.5,4,0.0,Suburban,0,1,138.4,5.1
38,0,5.5,1.5,2.6,0.7,0.6,2.4,1.4,2.1,1.8,5.8,1,4.8,Rural,0,1,87.0,0.0
58,0,4.1,3.1,0.2,1.1,3.0,0.5,2.0,5.4,0.3,6.2,7,4.7,Urban,1,1,55.0,17.5
55,0,4.7,3.3,1.9,1.4,1.6,3.0,1.5,2.8,0.3,7.3,4,0.9,Rural,1,1,210.8,20.6
24,2,7.3,5.9,2.5,1.1,0.6,5.0,1.3,2.7,1.4,7.7,9,2.9,Rural,1,0,211.8,3.4
38,1,4.6,2.0,2.5,1.5,0.4,0.9,2.2,3.7,0.5,7.6,6,1.0,Suburban,1,1,148.1,25.7
25,1,4.4,0.4,3.3,0.3,0.6,2.0,4.5,1.8,1.1,6.5,6,1.3,Urban,0,1,129.5,14.7
52,0,7.6,1.4,1.0,1.0,0.3,0.4,2.7,0.8,0.3,7.2,9,1.8,Urban,0,0,206.7,13.5
30,1,6.9,1.7,2.6,1.7,2.2,2.9,0.0,3.7,0.0,7.1,8,4.1,Suburban,0,1,76.1,5.9
37,1,6.7,2.4,0.9,0.5,1.3,2.9,2.4,2.1,1.4,5.7,6,7.0,Suburban,0,1,249.9,18.1
45,1,4.7,1.4,1.8,1.6,2.3,0.2,1.4,4.3,1.4,4.4,6,2.2,Urban,1,1,186.9,0.0
59,1,8.6,4.2,1.9,1.5,2.7,0.4,0.9,4.2,1.2,5.4,6,4.7,Suburban,0,1,87.4,7.3
52,1,6.0,1.3,2.9,0.4,2.4,0.0,2.8,0.0,0.9,8.2,4,4.6,Suburban,1,0,189.3,4.1
55,2,10.8,3.0,2.7,1.2,2.1,3.9,2.1,2.6,0.5,9.2,5,0.0,Urban,0,0,115.8,0.0
24,1,6.3,6.0,2.1,1.1,1.8,1.0,5.0,3.9,0.1,6.4,3,0.2,Urban,0,0,83.2,16.9
56,0,1.3,3.8,0.0,0.9,1.3,1.8,1.9,0.2,0.1,8.2,9,7.1,Urban,0,0,189.1,12.7
48,0,1.2,3.7,2.4,0.2,1.4,1.6,1.7,3.0,0.6,6.1,2,2.0,Urban,0,0,94.8,16.4
60,2,7.2,5.8,1.7,0.9,2.1,3.2,3.4,3.4,2.2,6.9,7,3.9,Urban,1,1,83.2,7.8
16,1,8.6,4.9,3.4,0.9,0.5,2.8,2.0,2.4,1.4,5.8,1,3.7,Rural,1,1,174.2,17.9
17,0,4.4,3.8,3.2,0.2,1.4,2.7,0.7,2.4,1.6,7.7,10,0.0,Urban,0,0,144.8,10.6
49,0,10.2,2.5,1.1,0.3,0.8,1.0,0.9,4.1,0.0,5.7,7,1.6,Urban,1,1,200.6,6.2
20,0,9.3,3.0,2.6,0.5,2.7,2.8,1.6,0.6,1.4,5.4,2,4.5,Urban,1,0,135.0,4.9
54,0,6.4,2.9,2.6,0.5,2.2,3.1,2.8,3.6,1.5,6.6,5,1.1,Rural,1,1,130.5,0.0
61,0,7.1,2.4,2.5,1.2,3.6,2.8,3.5,3.1,2.8,7.5,1,2.2,Urban,0,1,48.2,19.3
40,1,7.8,3.3,2.4,1.5,0.7,0.5,3.0,4.2,1.2,6.7,5,0.6,Rural,0,1,175.1,18.4
43,0,9.8,3.5,2.6,0.8,0.8,0.6,2.7,1.3,0.8,5.9,4,1.3,Urban,0,0,149.1,33.4
21,0,7.4,1.1,3.5,1.4,1.6,4.1,3.3,4.4,0.4,5.4,1,1.9,Urban,0,0,209.4,7.3
63,0,6.4,5.4,1.4,1.5,0.8,4.3,2.7,0.7,1.3,4.5,1,0.0,Suburban,0,1,188.0,4.7
41,2,7.3,3.6,1.1,1.0,2.0,1.9,0.9,2.1,1.0,6.0,7,5.3,Suburban,0,1,166.6,0.0
26,1,7.1,2.6,2.8,1.2,1.4,1.9,1.7,1.0,2.3,6.3,3,0.2,Suburban,1,1,113.5,17.7
52,2,7.8,3.3,0.1,0.9,1.0,2.2,1.4,3.4,2.1,7.2,10,2.7,Rural,0,0,129.2,15.8
53,1,2.9,4.4,2.7,0.4,2.6,2.7,3.5,1.5,0.2,5.1,9,1.5,Urban,1,0,177.5,22.4
34,1,6.6,0.8,2.5,0.6,0.0,0.3,0.9,4.0,1.2,7.3,9,5.2,Suburban,1,0,147.4,2.7
23,1,6.9,2.8,0.0,1.2,2.0,2.3,0.9,0.3,3.6,5.8,10,0.5,Suburban,1,1,220.9,15.7
35,1,5.9,1.2,1.4,0.9,0.9,0.8,2.2,1.9,0.0,5.9,9,1.4,Rural,0,1,215.7,5.8
13,0,7.6,7.0,3.6,1.4,2.3,2.0,4.3,4.8,1.0,8.0,1,0.3,Urban,0,0,137.5,20.7
58,1,9.8,3.2,0.5,0.1,2.6,0.9,2.9,1.5,2.0,3.5,4,0.0,Urban,0,0,154.7,14.3
49,1,6.3,1.2,2.2,0.2,0.0,1.2,3.3,3.9,1.0,5.0,1,4.0,Suburban,0,1,110.3,0.0
33,2,7.4,8.4,1.0,0.2,1.3,2.2,0.7,3.4,0.9,6.6,1,3.1,Rural,1,1,144.9,9.0
38,0,9.2,2.2,1.3,1.1,1.6,1.3,2.8,0.8,0.7,6.5,9,3.4,Urban,0,0,197.5,0.0
58,0,6.3,2.7,3.9,0.3,0.0,0.7,0.7,2.8,0.1,4.5,5,4.6,Urban,0,0,122.8,0.7
48,0,4.2,2.8,2.1,1.2,1.7,3.7,2.9,4.5,1.0,5.9,1,3.2,Urban,0,0,131.7,1.2
35,0,7.2,1.7,2.5,1.4,1.0,0.7,0.1,2.0,2.2,7.6,3,2.1,Suburban,0,0,91.6,4.9
13,1,1.6,3.4,1.9,1.8,0.3,0.0,1.6,1.6,0.0,5.1,7,3.5,Urban,1,1,121.8,7.9
63,1,1.4,0.0,0.5,1.7,0.8,2.7,0.0,2.9,1.5,7.8,2,2.0,Urban,1,0,180.7,11.3
52,0,6.7,4.6,0.8,0.7,0.7,1.7,0.9,2.2,2.3,5.6,4,5.2,Suburban,0,1,138.0,10.9
27,1,1.3,1.3,3.2,0.2,0.9,2.0,0.3,0.6,1.2,4.3,2,2.3,Urban,0,1,92.4,9.8
33,0,3.4,2.4,2.2,0.7,1.7,2.2,2.8,2.2,0.8,7.5,9,2.8,Urban,1,0,160.6,12.7
59,1,5.2,4.1,1.2,1.5,2.5,3.5,2.1,1.9,1.9,6.8,9,4.3,Urban,1,1,147.4,0.0
21,1,4.6,2.7,2.0,0.8,1.4,4.2,1.4,2.3,0.3,4.7,7,7.7,Urban,1,1,206.0,10.6
21,0,5.7,2.8,2.7,1.0,2.6,2.3,2.1,0.0,1.6,5.8,7,1.0,Urban,0,0,143.2,21.5
22,0,8.2,1.5,2.5,0.7,0.5,0.6,1.0,3.0,1.0,8.6,2,0.6,Urban,0,0,100.2,8.7
64,0,6.5,6.1,1.2,1.8,1.7,2.2,2.4,0.4,1.3,7.3,10,2.5,Urban,0,1,198.2,14.0
38,0,4.3,3.8,0.4,0.5,3.6,2.7,1.9,3.5,2.9,7.8,8,1.5,Suburban,1,1,101.5,13.2
53,1,8.7,1.4,1.6,1.0,0.0,3.2,4.7,3.9,2.4,5.1,1,4.4,Urban,1,0,84.9,16.9
47,1,3.1,3.3,3.1,1.6,0.0,2.2,4.0,0.0,2.7,8.0,8,3.4,Suburban,0,0,98.0,12.3
64,0,6.4,1.3,2.9,1.9,2.8,1.3,3.1,4.2,0.4,4.8,5,0.8,Urban,0,1,119.5,16.8
37,0,2.9,5.6,2.4,0.7,1.7,0.9,2.4,2.3,0.2,4.8,4,4.5,Urban,1,0,55.5,14.1
38,1,6.5,3.3,1.8,1.5,0.9,1.9,2.5,3.9,1.7,7.5,10,6.7,Rural,1,1,63.7,15.3
23,0,5.4,1.5,1.5,0.7,0.4,0.2,3.5,3.7,1.5,4.9,2,1.4,Urban,1,1,189.0,13.5
50,1,8.2,4.0,1.8,1.7,1.5,2.5,2.3,0.6,0.0,8.3,3,3.7,Urban,1,1,141.4,1.9
14,0,7.4,2.6,2.8,1.9,1.6,2.2,2.4,1.4,1.5,5.0,10,0.0,Rural,0,1,141.7,0.6
19,1,4.8,1.1,3.0,0.6,1.6,2.2,1.3,4.6,3.2,5.3,2,2.3,Suburban,0,1,147.2,7.2
30,0,4.4,3.6,1.7,1.3,0.4,2.9,1.2,0.9,3.1,7.9,4,3.6,Suburban,1,1,178.2,22.4
39,0,5.4,3.5,4.5,1.6,1.2,3.7,1.9,3.0,0.5,5.8,3,2.7,Suburban,1,0,109.0,8.6
46,1,9.8,4.7,2.1,0.9,0.9,1.9,0.0,1.5,1.9,7.5,5,3.2,Urban,0,1,178.0,12.5
39,0,9.2,3.1,1.7,1.3,2.1,2.1,2.0,1.3,0.3,5.2,7,1.4,Rural,0,1,155.6,0.0
29,1,4.1,3.2,3.5,1.3,0.4,1.6,1.7,2.5,1.1,6.2,9,5.5,Rural,1,1,102.1,11.5
55,1,7.6,3.2,0.0,2.0,1.6,2.7,3.1,5.3,0.4,7.4,5,2.2,Urban,0,1,180.5,10.7
56,1,2.5,5.4,2.5,0.0,4.1,2.0,3.5,3.5,0.0,5.5,8,0.5,Rural,0,1,152.9,0.0
63,1,5.1,2.5,1.9,1.0,0.4,3.4,5.1,1.1,2.1,7.7,2,2.9,Urban,1,0,97.7,12.3
36,1,4.1,3.7,3.4,0.4,0.8,3.4,2.7,2.8,1.5,6.1,6,4.8,Suburban,1,1,101.5,0.0
37,0,8.1,3.9,2.6,1.0,1.4,2.4,2.2,0.1,1.6,6.6,8,4.1,Urban,1,0,174.0,4.2
19,0,3.4,3.5,2.1,0.6,0.0,1.9,1.3,0.0,1.8,5.3,9,2.0,Suburban,0,1,200.7,18.0
64,0,6.9,2.5,2.7,0.9,0.1,1.7,0.7,2.7,1.4,5.6,4,6.5,Urban,0,0,164.1,11.3
18,1,6.0,3.2,0.9,0.6,1.8,2.6,3.1,3.4,0.2,5.5,4,2.9,Suburban,0,0,194.5,6.4
36,1,5.6,2.9,3.0,1.1,1.3,2.6,2.0,4.5,1.4,5.8,7,0.0,Urban,1,1,211.6,5.7
45,1,9.3,5.9,0.7,1.5,2.6,1.7,2.5,3.0,1.0,8.4,4,4.2,Urban,1,1,138.7,6.7
61,1,9.5,2.3,2.4,0.8,1.3,2.3,2.0,2.5,1.0,7.8,5,2.7,Suburban,0,1,158.2,11.3
41,0,5.7,1.6,2.0,1.7,1.2,1.1,2.1,2.1,0.3,7.0,2,2.9,Rural,0,0,183.5,0.4
55,1,5.3,3.0,0.2,1.5,0.8,2.5,2.3,3.2,0.0,5.7,2,4.8,Urban,0,1,92.6,19.0
34,0,3.0,2.9,2.1,2.0,1.2,1.2,2.5,0.9,0.6,5.5,10,2.5,Rural,0,1,201.7,0.8
38,0,6.0,3.3,2.3,1.2,0.3,2.9,3.1,1.6,1.7,5.3,5,2.4,Urban,0,0,218.2,0.0
40,0,9.9,2.3,1.3,1.0,1.4,1.6,0.5,1.0,1.1,6.1,10,0.5,Rural,1,1,113.1,17.9
62,0,5.7,3.2,1.0,0.2,0.5,4.0,2.7,1.8,3.0,6.8,10,1.9,Suburban,1,1,293.5,6.5
33,0,7.5,3.2,2.5,0.6,0.3,2.0,0.5,1.6,1.1,7.2,2,3.5,Rural,1,0,189.7,10.6
61,0,3.2,4.4,2.4,0.9,0.9,2.3,2.8,1.5,1.4,6.5,6,1.8,Suburban,1,1,142.4,15.2
19,0,5.1,3.1,2.2,1.0,2.0,0.3,2.4,1.7,1.2,7.2,6,0.0,Suburban,0,1,46.1,4.2
29,0,6.9,3.2,2.0,2.2,1.6,3.7,1.9,2.8,0.1,7.6,8,4.3,Urban,1,1,145.4,11.1
32,1,6.2,3.8,1.4,0.9,2.2,2.0,2.0,4.1,1.2,6.1,1,4.4,Rural,0,0,171.1,15.2
53,1,7.6,4.3,4.3,0.1,0.6,4.1,2.2,2.9,0.1,7.8,7,4.4,Rural,0,1,165.4,23.1
61,1,4.8,1.5,1.7,1.3,1.5,2.1,3.3,1.8,1.1,5.3,7,1.1,Urban,0,1,84.5,5.9
32,0,2.5,1.1,1.1,1.3,3.2,1.7,3.2,3.1,0.0,7.2,9,3.0,Urban,0,0,116.9,6.3
34,1,8.2,5.5,2.1,0.8,2.9,1.4,3.1,2.6,1.1,6.5,4,3.5,Suburban,0,0,184.0,14.5
40,2,4.1,4.1,1.8,2.1,0.2,2.8,0.4,2.7,1.3,6.7,7,4.2,Rural,0,1,179.6,11.7
52,0,7.0,2.7,1.7,0.1,0.5,2.6,2.7,2.5,1.4,6.1,6,4.2,Urban,0,1,197.1,8.9
61,1,6.9,3.0,3.9,1.6,3.2,0.4,0.0,4.7,0.0,8.0,4,0.2,Rural,1,1,155.9,22.7
19,1,2.7,2.4,0.9,0.9,2.0,1.3,0.0,2.6,1.7,5.8,10,6.4,Urban,0,1,148.4,0.0
13,0,8.1,3.3,2.0,0.5,1.3,2.9,3.3,1.8,1.9,8.2,8,0.6,Rural,0,1,175.6,0.0
44,0,4.9,1.5,0.9,2.2,1.2,1.2,0.3,1.5,0.2,8.2,3,0.0,Suburban,1,1,154.7,0.0
25,0,6.1,4.3,1.5,1.4,1.7,1.0,1.8,3.7,2.2,7.0,8,0.0,Urban,1,0,73.5,19.6
42,1,5.3,3.3,3.7,0.9,1.7,2.2,3.7,1.0,1.4,6.1,5,4.4,Urban,0,0,226.0,14.1
35,1,9.2,3.3,2.3,0.8,1.0,2.1,2.7,4.3,1.1,5.5,4,5.9,Suburban,0,1,196.1,0.0
63,1,8.7,1.7,2.3,1.1,1.3,1.4,2.4,0.0,1.8,4.1,3,1.7,Suburban,1,1,171.2,9.0
31,1,2.4,3.8,1.1,0.8,0.9,4.1,1.9,4.1,2.8,7.1,10,0.0,Rural,0,1,81.6,9.8
44,0,10.5,1.7,1.6,1.6,1.7,1.8,2.2,3.5,1.1,5.2,7,4.7,Suburban,0,1,191.9,0.0
42,0,4.6,2.0,3.8,1.0,0.8,0.5,1.2,1.9,0.7,5.3,7,0.4,Suburban,0,1,128.1,11.5
41,0,10.2,3.1,2.5,1.5,0.2,0.1,1.4,1.5,3.3,7.2,6,4.2,Rural,1,0,191.5,0.6
61,0,5.5,6.8,1.7,1.1,3.0,3.2,2.1,4.1,1.0,6.0,3,1.2,Suburban,0,1,177.3,15.7
57,0,5.3,3.3,2.4,1.4,1.4,0.7,2.3,4.8,1.6,6.8,9,2.1,Rural,0,0,133.0,0.8
41,0,5.5,0.0,2.3,1.7,3.2,2.0,1.8,1.7,1.0,7.1,2,3.6,Rural,0,1,202.6,11.8
42,1,5.2,2.0,1.2,1.8,0.0,1.0,0.0,3.3,0.0,8.4,3,3.7,Rural,1,1,90.4,20.4
28,2,11.0,4.0,1.6,1.2,0.1,1.9,3.9,3.8,0.9,6.7,1,3.2,Urban,1,1,152.8,17.8
52,1,5.8,1.3,4.3,0.6,2.0,2.4,3.1,3.3,2.3,5.8,7,5.9,Suburban,1,0,232.9,14.1
31,2,5.4,4.2,2.4,0.9,1.4,0.4,1.8,2.6,0.4,6.4,2,6.4,Urban,0,0,174.3,9.3
30,0,6.2,3.2,0.4,1.0,0.3,1.5,3.2,2.0,2.5,5.8,10,6.6,Urban,1,0,195.7,0.0
13,1,4.1,4.5,2.5,0.7,2.6,1.2,1.6,2.9,2.0,8.8,8,2.6,Urban,0,1,154.0,6.5
26,0,9.2,2.2,3.3,0.6,0.6,0.8,2.4,0.0,0.2,6.9,9,3.2,Rural,0,0,148.9,8.2
63,0,3.1,2.0,1.1,1.1,2.7,1.5,0.0,4.2,0.0,7.2,2,5.8,Urban,1,0,89.0,7.6
59,0,4.8,3.8,1.5,0.5,1.4,1.3,2.3,0.3,0.0,8.1,6,1.7,Urban,1,1,142.2,0.0
62,2,7.9,3.0,3.5,0.4,0.4,3.0,1.7,1.4,0.8,5.5,1,2.1,Urban,1,0,183.7,13.5
14,2,6.1,2.9,2.0,0.2,0.8,1.1,2.3,2.1,0.1,4.8,8,3.0,Urban,1,0,95.3,0.6
40,1,7.1,5.4,1.9,1.2,2.9,2.5,4.1,1.2,2.4,6.5,5,3.0,Suburban,0,1,101.9,22.4
61,1,9.1,3.9,0.7,1.2,1.2,2.5,2.0,1.0,0.0,4.8,9,2.4,Urban,0,1,171.0,11.2
62,2,8.0,0.0,3.1,0.8,2.5,0.2,1.5,4.3,0.3,6.0,3,1.1,Urban,0,1,191.3,17.8
42,0,6.3,4.2,1.8,1.5,2.9,1.4,1.5,4.8,2.7,3.9,2,4.7,Suburban,0,1,250.8,17.7
50,1,10.2,4.0,0.0,0.5,1.4,1.9,0.3,4.5,0.9,4.9,7,2.2,Urban,1,0,136.3,26.6
63,1,4.7,4.8,0.4,1.2,1.3,2.3,2.5,3.6,1.6,8.0,7,3.3,Urban,0,0,137.6,11.5
16,0,5.8,1.6,1.4,1.0,1.1,1.7,2.6,5.7,1.7,7.0,10,3.0,Rural,1,0,191.6,6.9
13,2,5.9,3.5,0.9,0.6,1.9,3.3,2.1,2.2,0.0,8.7,5,4.4,Rural,0,0,178.5,7.0
20,0,5.8,3.2,1.1,0.8,3.0,2.1,3.1,2.0,2.0,6.5,7,3.9,Urban,0,1,137.1,22.0
41,0,3.9,1.6,4.3,0.7,0.3,2.5,3.1,2.5,1.8,6.4,6,2.5,Urban,0,0,148.6,0.0
51,1,2.8,4.4,2.7,1.1,1.7,1.3,2.1,4.4,1.9,6.8,9,2.2,Rural,1,1,118.6,3.0
15,1,6.8,2.6,0.0,1.3,1.7,2.6,2.7,3.3,0.5,10.0,3,2.8,Urban,1,1,92.2,11.9
44,0,4.7,4.7,1.7,0.8,0.0,4.3,4.6,4.7,1.5,7.8,4,0.8,Suburban,1,0,143.2,8.8
22,1,9.8,1.9,1.9,0.6,0.6,2.6,1.0,2.6,1.0,5.5,9,1.4,Suburban,1,0,226.1,17.7
22,1,5.9,0.8,0.5,1.1,0.8,3.3,2.9,0.6,1.3,7.0,10,4.1,Suburban,1,0,114.1,0.0
31,1,5.5,2.6,2.5,0.2,2.3,1.7,2.1,1.6,0.4,6.7,8,3.6,Rural,1,0,78.2,9.5
58,0,8.2,3.3,0.0,1.0,2.4,3.1,3.3,3.8,1.0,7.4,10,1.1,Urban,0,1,99.8,8.5
46,2,6.8,2.2,3.1,1.8,0.0,3.2,1.0,1.9,2.2,8.7,6,2.8,Urban,0,1,176.6,1.4
45,1,5.6,0.0,3.4,0.6,2.1,2.3,2.2,2.6,0.0,7.2,3,0.0,Suburban,0,1,171.4,17.0
35,0,4.7,3.6,4.4,0.9,2.0,1.9,1.2,2.8,0.8,6.1,9,3.3,Rural,1,1,213.5,9.3
40,0,13.3,3.6,0.4,1.5,2.1,0.2,0.0,4.9,1.8,8.7,9,2.3,Rural,1,0,203.1,8.9
44,2,6.7,4.0,0.6,1.4,1.7,2.0,3.7,3.6,0.1,4.9,6,7.2,Suburban,1,1,164.9,3.4
62,1,8.2,2.4,2.7,1.0,2.5,2.7,1.5,3.4,1.6,6.2,2,4.2,Rural,0,1,182.5,7.0
19,0,4.0,2.3,3.2,1.0,2.7,1.1,1.0,2.7,1.7,7.6,7,1.1,Urban,0,0,112.5,1.8
41,1,4.8,5.2,2.8,0.4,0.0,0.5,1.3,1.4,1.0,5.6,9,1.1,Urban,0,1,184.5,16.9
20,0,10.2,0.6,3.1,1.2,1.5,2.1,4.2,2.8,1.5,6.4,9,4.3,Urban,0,0,144.6,18.3
13,0,8.8,2.6,3.4,0.3,1.2,2.3,3.6,5.3,2.8,5.7,3,4.8,Urban,0,1,192.5,23.4
15,1,6.9,3.2,2.2,0.0,0.9,0.4,1.7,3.2,0.5,6.5,2,6.7,Suburban,0,1,170.9,13.5
36,0,5.2,3.9,1.8,1.5,1.0,2.0,3.0,1.8,0.0,5.7,5,5.3,Rural,1,1,126.3,7.3
35,0,5.5,3.3,0.6,1.2,1.7,2.3,0.7,2.0,0.8,6.6,10,4.0,Suburban,0,1,95.0,6.2
20,1,4.6,1.6,1.7,1.4,0.2,3.6,2.6,4.3,0.2,6.1,7,5.8,Suburban,1,1,125.0,13.9
59,0,3.7,4.8,1.9,0.6,2.2,1.4,1.5,1.8,1.6,8.1,3,3.1,Urban,1,1,159.2,11.6
49,1,7.8,3.0,1.1,1.2,1.1,4.5,2.5,2.2,0.7,7.0,4,3.1,Suburban,0,1,109.2,8.6
15,0,7.1,0.5,2.0,0.8,2.4,2.1,0.4,1.0,1.8,7.4,10,0.6,Urban,0,0,142.4,7.9
63,1,7.5,3.3,0.9,0.8,0.9,0.6,1.3,2.1,1.5,6.7,2,6.0,Suburban,1,0,204.4,19.4
45,0,5.3,3.7,3.1,1.5,0.8,1.6,2.2,3.1,0.5,6.0,10,3.3,Urban,1,1,208.7,6.5
40,1,6.5,5.9,2.4,0.9,0.6,0.7,2.2,2.1,0.3,6.9,2,2.8,Suburban,0,0,173.9,20.8
59,0,5.1,3.6,1.5,0.7,0.9,1.8,0.2,2.5,0.0,6.7,7,1.4,Urban,0,0,218.2,11.5
20,0,4.5,0.8,2.2,0.3,0.7,2.6,0.8,1.0,2.3,3.6,2,5.5,Suburban,1,0,86.7,7.1
46,0,9.3,0.8,0.9,1.2,1.9,2.3,2.5,1.8,1.7,6.5,1,5.0,Urban,0,0,214.9,3.7
47,0,6.2,4.9,1.0,1.5,2.5,0.6,2.4,5.3,0.8,7.3,4,1.2,Urban,0,0,82.0,8.8
44,0,7.0,1.8,1.4,0.6,1.9,0.5,2.8,2.3,1.8,5.6,6,4.0,Urban,1,0,150.5,14.0
36,1,7.7,0.7,1.8,1.3,1.4,2.5,2.2,3.0,0.1,7.5,10,4.6,Suburban,1,0,109.4,7.0
26,1,6.3,4.5,2.1,0.5,2.0,2.8,0.7,1.5,0.3,6.9,10,0.5,Suburban,0,0,186.9,16.8
44,2,6.5,2.3,2.1,1.4,1.5,1.4,1.6,2.6,0.2,6.0,4,4.3,Rural,1,0,71.7,6.6
58,1,3.8,4.4,0.7,1.0,1.5,0.0,2.6,2.1,1.5,7.2,1,3.9,Suburban,1,1,61.8,9.0
55,0,4.2,1.6,1.9,1.1,1.2,0.6,0.8,3.9,0.6,6.1,1,4.2,Urban,1,1,117.3,0.0
28,2,4.1,5.2,1.2,0.7,2.3,3.2,0.6,3.9,0.0,6.8,9,7.0,Suburban,0,1,113.7,14.5
16,1,7.2,4.3,0.0,1.2,0.0,1.1,1.6,4.0,1.3,6.2,1,8.9,Urban,0,1,121.5,7.9
64,0,6.1,1.9,5.1,0.7,0.0,1.6,2.3,2.6,1.8,7.2,7,5.5,Urban,0,0,116.3,22.6
49,0,4.2,0.5,1.2,0.8,2.5,2.7,0.0,5.2,1.1,8.1,7,3.5,Suburban,0,1,184.4,15.6
33,0,7.2,6.5,1.3,0.2,1.3,1.6,1.7,3.5,2.3,6.0,1,4.3,Urban,1,1,145.8,10.7
26,1,7.1,2.7,0.7,0.6,2.4,3.7,2.6,0.6,2.0,7.6,1,3.9,Urban,1,0,227.5,19.8
43,1,4.6,1.9,0.9,0.7,0.9,1.6,2.9,4.5,2.3,6.1,6,7.7,Suburban,1,0,161.5,13.2
60,0,5.9,5.1,1.8,1.2,3.2,1.0,0.8,2.5,2.0,6.2,8,3.3,Suburban,0,1,194.1,18.1
30,0,7.1,4.4,3.4,1.3,1.4,3.4,2.4,4.0,1.4,6.0,7,2.2,Suburban,1,0,179.0,3.1
19,0,4.3,4.8,1.8,0.7,1.9,2.1,3.2,1.1,0.0,4.5,6,4.1,Urban,0,1,105.1,13.7
22,0,7.1,2.9,1.7,0.9,1.1,0.7,2.7,2.4,0.9,7.1,10,7.2,Rural,0,1,124.0,14.0
19,1,6.6,5.8,3.2,1.8,0.6,2.6,1.5,3.5,0.7,6.8,3,1.1,Suburban,0,0,199.7,0.0
45,0,4.0,1.0,1.5,1.1,0.0,1.6,0.0,2.8,0.3,6.7,7,1.7,Rural,0,0,61.2,22.1
35,1,6.4,2.2,2.0,0.7,2.3,0.6,2.3,2.3,0.6,8.4,6,1.5,Suburban,0,1,174.3,0.7
33,2,6.7,3.6,1.1,0.2,1.9,2.1,3.9,0.0,0.0,8.5,8,0.6,Suburban,0,0,141.1,0.0
31,0,4.7,4.8,3.7,0.6,1.6,1.8,3.0,1.5,2.1,8.1,4,1.1,Urban,0,1,112.8,0.0
60,0,4.9,4.0,3.0,0.6,0.4,0.0,2.9,1.2,0.1,6.2,9,4.9,Suburban,1,0,136.7,13.8
31,2,4.0,2.9,1.8,2.0,2.9,0.7,2.2,0.1,2.0,6.2,1,3.4,Suburban,0,1,231.0,0.0
48,1,5.1,2.3,1.6,0.6,1.6,4.2,3.1,1.6,2.5,5.3,7,0.4,Urban,1,0,63.8,5.9
41,0,6.0,4.8,2.0,1.0,2.2,2.1,2.4,4.9,0.4,6.6,9,4.4,Suburban,0,1,89.1,16.7
30,1,4.9,4.1,1.9,1.2,1.5,3.6,0.0,4.0,0.6,6.5,10,3.7,Suburban,0,0,53.1,11.5
14,2,3.0,1.7,0.5,1.6,0.4,2.4,3.1,1.4,1.7,7.1,1,4.9,Suburban,1,0,128.1,5.0
13,1,4.6,1.6,3.1,1.0,2.5,3.5,1.0,1.7,0.8,5.2,10,1.8,Urban,0,1,118.8,0.0
59,0,5.2,2.2,1.8,0.7,2.0,2.7,2.1,1.7,0.4,6.1,3,0.5,Urban,0,0,158.0,9.1
17,0,7.6,2.0,3.9,0.7,1.3,0.9,2.9,3.5,1.6,4.5,7,4.4,Urban,1,0,126.0,16.8
32,1,7.2,4.5,2.4,1.2,1.9,2.7,1.1,3.0,0.5,5.6,9,4.7,Suburban,0,0,172.5,15.6
23,1,7.7,3.7,0.0,0.7,2.3,0.9,0.8,1.6,3.3,7.6,1,0.8,Urban,1,0,110.6,24.3
54,0,4.5,3.8,0.7,0.4,2.2,3.1,2.6,1.7,1.8,5.2,6,3.5,Urban,0,1,254.9,4.8
14,0,6.3,3.3,0.0,0.7,0.0,2.3,0.7,3.9,1.9,8.6,2,1.8,Rural,0,1,180.7,0.0
15,1,1.2,3.4,0.7,0.3,0.0,2.0,1.8,4.5,1.1,7.7,5,4.9,Urban,1,0,175.8,12.5
